name,time
heavyLoadBenchmark_T4x20000, 8844208
heavyLoadBenchmark_T4x20000, 8349500
heavyLoadBenchmark_T4x20000, 8526333
heavyLoadBenchmark_T4x20000, 8751375
heavyLoadBenchmark_T4x20000, 8417959
heavyLoadBenchmark_T4x20000, 8492958
heavyLoadBenchmark_T4x20000, 8397958
heavyLoadBenchmark_T4x20000, 8492709
heavyLoadBenchmark_T4x20000, 8428208
heavyLoadBenchmark_T4x20000, 8417125
heavyLoadBenchmark_T4x20000, 8769666
heavyLoadBenchmark_T4x20000, 8375750
heavyLoadBenchmark_T4x20000, 8321417
heavyLoadBenchmark_T4x20000, 8767875
heavyLoadBenchmark_T4x20000, 8645708
heavyLoadBenchmark_T4x20000, 8475292
heavyLoadBenchmark_T4x20000, 8869833
heavyLoadBenchmark_T4x20000, 8397375
heavyLoadBenchmark_T4x20000, 8513958
heavyLoadBenchmark_T4x20000, 8409125
heavyLoadBenchmark_T4x20000, 8460917
heavyLoadBenchmark_T4x20000, 8421792
heavyLoadBenchmark_T4x20000, 8398542
heavyLoadBenchmark_T4x20000, 8699542
heavyLoadBenchmark_T4x20000, 8795209
heavyLoadBenchmark_T4x20000, 8463458
heavyLoadBenchmark_T4x20000, 8835416
heavyLoadBenchmark_T4x20000, 8385791
heavyLoadBenchmark_T4x20000, 8907125
heavyLoadBenchmark_T4x20000, 8456750
heavyLoadBenchmark_T4x20000, 8369833
heavyLoadBenchmark_T4x20000, 8461250
heavyLoadBenchmark_T4x20000, 9003334
heavyLoadBenchmark_T4x20000, 8394708
heavyLoadBenchmark_T4x20000, 8362417
heavyLoadBenchmark_T4x20000, 8342500
heavyLoadBenchmark_T4x20000, 8404792
heavyLoadBenchmark_T4x20000, 8633000
heavyLoadBenchmark_T4x20000, 8604709
heavyLoadBenchmark_T4x20000, 8801000
heavyLoadBenchmark_T4x20000, 8810792
heavyLoadBenchmark_T4x20000, 8440375
heavyLoadBenchmark_T4x20000, 8389750
heavyLoadBenchmark_T4x20000, 8369708
heavyLoadBenchmark_T4x20000, 8377667
heavyLoadBenchmark_T4x20000, 8454541
heavyLoadBenchmark_T4x20000, 8310625
heavyLoadBenchmark_T4x20000, 8393667
heavyLoadBenchmark_T4x20000, 8673375
heavyLoadBenchmark_T4x20000, 8441625
heavyLoadBenchmark_T4x20000, 8433167
heavyLoadBenchmark_T4x20000, 8439625
heavyLoadBenchmark_T4x20000, 8450541
heavyLoadBenchmark_T4x20000, 8510166
heavyLoadBenchmark_T4x20000, 8914125
heavyLoadBenchmark_T4x20000, 8367125
heavyLoadBenchmark_T4x20000, 8431292
heavyLoadBenchmark_T4x20000, 8757291
heavyLoadBenchmark_T4x20000, 8410875
heavyLoadBenchmark_T4x20000, 8433875
heavyLoadBenchmark_T4x20000, 8422750
heavyLoadBenchmark_T4x20000, 8785792
heavyLoadBenchmark_T4x20000, 8617125
heavyLoadBenchmark_T4x20000, 8383250
heavyLoadBenchmark_T4x20000, 8826417
heavyLoadBenchmark_T4x20000, 8341917
heavyLoadBenchmark_T4x20000, 8606584
heavyLoadBenchmark_T4x20000, 8767917
heavyLoadBenchmark_T4x20000, 8906959
heavyLoadBenchmark_T4x20000, 8755042
heavyLoadBenchmark_T4x20000, 8368708
heavyLoadBenchmark_T4x20000, 8492167
heavyLoadBenchmark_T4x20000, 8823416
heavyLoadBenchmark_T4x20000, 8660542
heavyLoadBenchmark_T4x20000, 8625834
heavyLoadBenchmark_T4x20000, 8578125
heavyLoadBenchmark_T4x20000, 8409875
heavyLoadBenchmark_T4x20000, 8754584
heavyLoadBenchmark_T4x20000, 8408834
heavyLoadBenchmark_T4x20000, 8440125
heavyLoadBenchmark_T4x20000, 8412667
heavyLoadBenchmark_T4x20000, 8483458
heavyLoadBenchmark_T4x20000, 9120417
heavyLoadBenchmark_T4x20000, 8488041
heavyLoadBenchmark_T4x20000, 8423500
